ranking_type,condition_left,condition_right,top_k,min_pair_count,recommended_for_poster,pair_key,flavor_a,flavor_b,membership,rank_left,rank_right,rank_diff_right_minus_left,score_left,score_right,common_pair_count,jaccard_top_k,spearman_top_k
lift,all_multi,limited_2_5,10,2,True,スーパーノヴァ||バター,スーパーノヴァ,バター,only_left,7,,,14.583333333333334,,1,0.05263157894736842,
lift,all_multi,limited_2_5,10,2,True,バター||ピスタチオ,バター,ピスタチオ,only_left,8,,,14.583333333333334,,1,0.05263157894736842,
lift,all_multi,limited_2_5,10,2,True,ブルーベリー||ミントクリーム,ブルーベリー,ミントクリーム,only_right,,6,,,8.962962962962964,1,0.05263157894736842,
lift,all_multi,limited_2_5,10,3,False,WAFFLE||キャラメル,WAFFLE,キャラメル,only_left,2,,,12.5,,4,0.25,0.7999999999999999
lift,all_multi,limited_2_5,10,3,False,アサイー||ラズベリー,アサイー,ラズベリー,only_left,8,,,7.954545454545454,,4,0.25,0.7999999999999999
lift,all_multi,limited_2_5,10,3,False,アールグレイ||コニャック,アールグレイ,コニャック,common,7,2,-5,8.101851851851851,11.0,4,0.25,0.7999999999999999
lift,all_multi,limited_2_5,10,3,False,アールグレイ||バニラ,アールグレイ,バニラ,only_right,,9,,,3.8823529411764706,4,0.25,0.7999999999999999
lift,all_multi,limited_2_5,10,3,False,ウォーターメロン/スイカ||メロン,ウォーターメロン/スイカ,メロン,only_left,3,,,10.096153846153847,,4,0.25,0.7999999999999999
lift,all_multi,limited_2_5,10,3,False,オレンジ||グレープフルーツ,オレンジ,グレープフルーツ,only_right,,7,,,5.5,4,0.25,0.7999999999999999
lift,all_multi,limited_2_5,10,3,False,カルダモンミルク||バナナ,カルダモンミルク,バナナ,common,4,4,0,9.333333333333334,8.25,4,0.25,0.7999999999999999
lift,all_multi,limited_2_5,10,3,False,カルダモンミルク||ミルク,カルダモンミルク,ミルク,only_right,,8,,,4.653846153846154,4,0.25,0.7999999999999999
lift,all_multi,limited_2_5,10,3,False,カルダモンミルク||モヒート,カルダモンミルク,モヒート,common,1,1,0,23.333333333333332,18.15,4,0.25,0.7999999999999999
lift,all_multi,limited_2_5,10,3,False,キウイ||ピーチ,キウイ,ピーチ,only_left,5,,,8.75,,4,0.25,0.7999999999999999
lift,all_multi,limited_2_5,10,3,False,グアバ||パッションフルーツ,グアバ,パッションフルーツ,only_right,,3,,,9.075,4,0.25,0.7999999999999999
lift,all_multi,limited_2_5,10,3,False,ココナッツ||ハニー,ココナッツ,ハニー,only_right,,10,,,3.4571428571428573,4,0.25,0.7999999999999999
lift,all_multi,limited_2_5,10,3,False,コニャック||バニラ,コニャック,バニラ,only_right,,5,,,7.117647058823529,4,0.25,0.7999999999999999
lift,all_multi,limited_2_5,10,3,False,ザクロ||チェリー,ザクロ,チェリー,only_left,6,,,8.333333333333334,,4,0.25,0.7999999999999999
lift,all_multi,limited_2_5,10,3,False,ザクロ||ラズベリー,ザクロ,ラズベリー,only_left,9,,,7.954545454545454,,4,0.25,0.7999999999999999
lift,all_multi,limited_2_5,10,3,False,バナナ||モヒート,バナナ,モヒート,common,10,6,-4,7.777777777777778,6.6,4,0.25,0.7999999999999999
